Unnamed: 0,date_forecast,series,value,target,target_period
249.0,2021-01-26,pmi_manuf_us,-0.0004432460673794,gdp_world,2020-12-01
250.0,2021-01-26,x_uv_world,0.0001129898441927,gdp_world,2020-12-01
251.0,2021-01-26,rti_vol_uk,-1.0958239435799754e-05,gdp_world,2020-12-01
252.0,2021-01-26,impact_revisions,-5.554944326032663e-05,gdp_world,2020-12-01
253.0,2021-01-26,forecast,-0.0305597130209207,gdp_world,2020-12-01
254.0,2021-02-02,ipi_jp,-8.770666530785482e-05,gdp_world,2020-12-01
255.0,2021-02-02,manuf_orders_de,0.0,gdp_world,2020-12-01
256.0,2021-02-02,rti_vol_br,-9.12484479923562e-05,gdp_world,2020-12-01
257.0,2021-02-02,rti_val_fr,-0.0008068693111004,gdp_world,2020-12-01
258.0,2021-02-02,manuf_orders_nl,0.0,gdp_world,2020-12-01
259.0,2021-02-02,export_orders_de,0.0,gdp_world,2020-12-01
260.0,2021-02-02,manuf_ba_conf_de,0.0,gdp_world,2020-12-01
261.0,2021-02-02,rti_vol_ca,0.0014342092166524,gdp_world,2020-12-01
262.0,2021-02-02,impact_revisions,3.999145265078421e-05,gdp_world,2020-12-01
263.0,2021-02-02,forecast,-0.0300713367760181,gdp_world,2020-12-01
264.0,2021-02-09,x_ca,-4.917095334664559e-05,gdp_world,2020-12-01
265.0,2021-02-09,manuf_shipments_us,0.0002156236253396,gdp_world,2020-12-01
266.0,2021-02-09,bci_de,0.0,gdp_world,2020-12-01
267.0,2021-02-09,rti_val_it,4.318494050483329e-05,gdp_world,2020-12-01
268.0,2021-02-09,impact_revisions,-6.841558257347793e-05,gdp_world,2020-12-01
269.0,2021-02-09,forecast,-0.0299301147460937,gdp_world,2020-12-01
270.0,2021-02-16,pmi_manuf_us,0.0,gdp_world,2020-12-01
271.0,2021-02-16,rti_vol_br,-0.0011553234979677,gdp_world,2020-12-01
272.0,2021-02-16,x_de,0.000220179057433,gdp_world,2020-12-01
273.0,2021-02-16,impact_revisions,6.374874830543064e-05,gdp_world,2020-12-01
274.0,2021-02-16,forecast,-0.030801510438323,gdp_world,2020-12-01
275.0,2021-02-23,x_servs_ez,2.785585820674896e-05,gdp_world,2020-12-01
276.0,2021-02-23,impact_revisions,-7.980503141880035e-05,gdp_world,2020-12-01
277.0,2021-02-23,forecast,-0.030853459611535,gdp_world,2020-12-01
278.0,2021-03-02,ipi_jp,0.0,gdp_world,2020-12-01
279.0,2021-03-02,manuf_orders_de,0.0,gdp_world,2020-12-01
280.0,2021-03-02,fc_gdp_uk,0.0,gdp_world,2020-12-01
281.0,2021-03-02,x_uv_world,0.0001117758981432,gdp_world,2020-12-01
282.0,2021-03-02,manuf_orders_nl,0.0,gdp_world,2020-12-01
283.0,2021-03-02,export_orders_de,0.0,gdp_world,2020-12-01
284.0,2021-03-02,manuf_ba_conf_de,0.0,gdp_world,2020-12-01
285.0,2021-03-02,rti_vol_ca,-0.0002688056865243,gdp_world,2020-12-01
286.0,2021-03-02,rti_vol_uk,0.0,gdp_world,2020-12-01
287.0,2021-03-02,fc_x_de,0.0,gdp_world,2020-12-01
288.0,2021-03-02,impact_revisions,0.0003390195326866,gdp_world,2020-12-01
289.0,2021-03-02,forecast,-0.0306714661419391,gdp_world,2020-12-01
290.0,2021-03-09,x_ca,0.0,gdp_world,2020-12-01
291.0,2021-03-09,manuf_shipments_us,0.0,gdp_world,2020-12-01
292.0,2021-03-09,rti_val_fr,0.0,gdp_world,2020-12-01
293.0,2021-03-09,bci_de,0.0,gdp_world,2020-12-01
294.0,2021-03-09,cci_kr,0.0,gdp_world,2020-12-01
295.0,2021-03-09,impact_revisions,-4.83095645904541e-05,gdp_world,2020-12-01
296.0,2021-03-09,forecast,-0.0307197757065296,gdp_world,2020-12-01
297.0,2021-03-16,rti_val_it,0.0,gdp_world,2020-12-01
298.0,2021-03-16,impact_revisions,5.373731255531311e-06,gdp_world,2020-12-01
299.0,2021-03-16,forecast,-0.030714401975274,gdp_world,2020-12-01
300.0,2021-03-23,rti_vol_br,0.0,gdp_world,2020-12-01
301.0,2021-03-23,x_servs_ez,0.0,gdp_world,2020-12-01
302.0,2021-03-23,x_de,0.0,gdp_world,2020-12-01
303.0,2021-03-23,impact_revisions,6.029382348060608e-05,gdp_world,2020-12-01
304.0,2021-03-23,forecast,-0.0306541081517934,gdp_world,2020-12-01
305.0,2021-03-30,pmi_manuf_us,0.0,gdp_world,2020-12-01
306.0,2021-03-30,x_uv_world,0.0,gdp_world,2020-12-01
307.0,2021-03-30,impact_revisions,-1.852214336395264e-05,gdp_world,2020-12-01
308.0,2021-03-30,forecast,-0.0306726302951574,gdp_world,2020-12-01
309.0,2021-04-06,impact_revisions,0.0,gdp_world,2020-12-01
